BAIT	IP_Sample_ID	Rank	Uniq_Pep	Acc__	Num_Unique	X__Cov	Best_Disc_Score	Best_Expect_Val	Protein_MW	Species	Protein_Name
negative	hIP96-1	[79-1]	0	P07478	1	8.1	2.43	7e-04	26488	HOMO SAPIENS	TRY2_HUMAN Trypsin-2 
negative	hIP96-1	[79-2]	0	Q8NHM4	1	8.1	2.43	7e-04	26539.5	HOMO SAPIENS	TRY6_HUMAN Putative trypsin-6 
negative	hIP96-1	[79]		P07477	1	8.1	2.43	7e-04	26558.3	HOMO SAPIENS	TRY1_HUMAN Trypsin-1 
negative	hIP96-1	[7]		P07339	18	40	5.44	3.2e-09	44552.6	HOMO SAPIENS	CATD_HUMAN Cathepsin D 
negative	hIP96-1	[80]		P62241	1	6.2	2.3	7.8e-05	24205.4	HOMO SAPIENS	RS8_HUMAN 40S ribosomal protein S8 
negative	hIP96-1	[81]		P61604	1	13.7	2.28	1.5e-05	10931.8	HOMO SAPIENS	CH10_HUMAN 10 kDa heat shock protein, mitochondrial 
negative	hIP96-1	[82]		P83731	1	8.3	2.28	3.1e-05	17779.1	HOMO SAPIENS	RL24_HUMAN 60S ribosomal protein L24 
negative	hIP96-1	[83]		Q9UHG3	2	7.1	1.42	6.3e-05	56640.7	HOMO SAPIENS	PCYOX_HUMAN Prenylcysteine oxidase 1 
negative	hIP96-1	[84-1]	0	P16402	3	10.9	0.74	0.005	22350.1	HOMO SAPIENS	H13_HUMAN Histone H1.3 
negative	hIP96-1	[84-2]	0	P16403	3	11.3	0.74	0.005	21364.9	HOMO SAPIENS	H12_HUMAN Histone H1.2 
negative	hIP96-1	[84-3]	0	P22492	1	5.3	0.21	0.005	22019.2	HOMO SAPIENS	H1T_HUMAN Histone H1t 
negative	hIP96-1	[84-4]	0	Q02539	1	5.1	0.21	0.005	21842.3	HOMO SAPIENS	H11_HUMAN Histone H1.1 
negative	hIP96-1	[84]		P10412	3	11	0.74	0.005	21865.4	HOMO SAPIENS	H14_HUMAN Histone H1.4 
negative	hIP96-1	[85]		Q07020	1	6.9	1.86	7.2e-05	21634.7	HOMO SAPIENS	RL18_HUMAN 60S ribosomal protein L18 
negative	hIP96-1	[86]		P49720	2	16.1	1.36	0.00012	22949.1	HOMO SAPIENS	PSB3_HUMAN Proteasome subunit beta type-3 
negative	hIP96-1	[87-1]	0	Q13310	2	4	1	0.0016	70783.5	HOMO SAPIENS	PABP4_HUMAN Polyadenylate-binding protein 4 
negative	hIP96-1	[87-2]	0	Q4VXU2	1	2.4	0.13	0.007	68392.9	HOMO SAPIENS	PAP1L_HUMAN Polyadenylate-binding protein 1-like 
negative	hIP96-1	[87-3]	0	Q9H361	1	2.4	0.13	0.007	70031.5	HOMO SAPIENS	PABP3_HUMAN Polyadenylate-binding protein 3 
negative	hIP96-1	[87]		P11940	2	4.1	1	0.0016	70671.5	HOMO SAPIENS	PABP1_HUMAN Polyadenylate-binding protein 1 
negative	hIP96-1	[88]		Q13835	2	4.6	1.23	0.00019	82861.3	HOMO SAPIENS	PKP1_HUMAN Plakophilin-1 
negative	hIP96-1	[89-1]	0	Q06830	1	5.5	1.71	0.00054	22110.5	HOMO SAPIENS	PRDX1_HUMAN Peroxiredoxin-1 
negative	hIP96-1	[89]		P32119	1	5.6	1.71	0.00054	21892.1	HOMO SAPIENS	PRDX2_HUMAN Peroxiredoxin-2 
negative	hIP96-1	[8]		P20930	22	7.9	3.42	1.1e-05	435172.4	HOMO SAPIENS	FILA_HUMAN Filaggrin 
negative	hIP96-1	[90]		P10253	2	3.8	0.87	0.0022	105324.7	HOMO SAPIENS	LYAG_HUMAN Lysosomal alpha-glucosidase 
negative	hIP96-1	[91]		P62158	1	9.4	1.59	5.7e-05	16837.7	HOMO SAPIENS	CALM_HUMAN Calmodulin 
negative	hIP96-1	[92]		P07384	1	1.4	1.58	0.00035	81890.8	HOMO SAPIENS	CAN1_HUMAN Calpain-1 catalytic subunit 
negative	hIP96-1	[93]		P19338	1	2	1.53	2e-04	76615	HOMO SAPIENS	NUCL_HUMAN Nucleolin 
negative	hIP96-1	[94]		P35030	1	6.6	1.52	0.007	32529.1	HOMO SAPIENS	TRY3_HUMAN Trypsin-3 
negative	hIP96-1	[95-10]	-1	Q93079	1	11.9	1.47	0.00013	13892.2	HOMO SAPIENS	H2B1H_HUMAN Histone H2B type 1-H 
negative	hIP96-1	[95-11]	-1	Q99877	1	11.9	1.47	0.00013	13922.3	HOMO SAPIENS	H2B1N_HUMAN Histone H2B type 1-N 
negative	hIP96-1	[95-1]	-1	P06899	1	11.9	1.47	0.00013	13904.3	HOMO SAPIENS	H2B1J_HUMAN Histone H2B type 1-J 
negative	hIP96-1	[95-12]	-1	Q99879	1	11.9	1.47	0.00013	13989.4	HOMO SAPIENS	H2B1M_HUMAN Histone H2B type 1-M 
negative	hIP96-1	[95-13]	-1	Q99880	1	11.9	1.47	0.00013	13952.3	HOMO SAPIENS	H2B1L_HUMAN Histone H2B type 1-L 
negative	hIP96-1	[95-2]	-1	P23527	1	11.9	1.47	0.00013	13906.3	HOMO SAPIENS	H2B1O_HUMAN Histone H2B type 1-O 
negative	hIP96-1	[95-3]	-1	P33778	1	11.9	1.47	0.00013	13950.3	HOMO SAPIENS	H2B1B_HUMAN Histone H2B type 1-B 
negative	hIP96-1	[95-4]	-1	P57053	1	11.9	1.47	0.00013	13944.3	HOMO SAPIENS	H2BFS_HUMAN Histone H2B type F-S 
negative	hIP96-1	[95-5]	-1	P58876	1	11.9	1.47	0.00013	13936.3	HOMO SAPIENS	H2B1D_HUMAN Histone H2B type 1-D 
negative	hIP96-1	[95-6]	-1	P62807	1	11.9	1.47	0.00013	13906.3	HOMO SAPIENS	H2B1C_HUMAN Histone H2B type 1-C/E/F/G/I 
negative	hIP96-1	[95-7]	-1	Q16778	1	11.9	1.47	0.00013	13920.3	HOMO SAPIENS	H2B2E_HUMAN Histone H2B type 2-E 
negative	hIP96-1	[95-8]	-1	Q5QNW6	1	11.9	1.47	0.00013	13920.3	HOMO SAPIENS	H2B2F_HUMAN Histone H2B type 2-F 
negative	hIP96-1	[95-9]	-1	Q8N257	1	11.9	1.47	0.00013	13908.2	HOMO SAPIENS	H2B3B_HUMAN Histone H2B type 3-B 
negative	hIP96-1	[95]		O60814	1	11.9	1.47	0.00013	13890.3	HOMO SAPIENS	H2B1K_HUMAN Histone H2B type 1-K 
negative	hIP96-1	[96]		Q02878	1	5.2	1.47	0.00029	32728.2	HOMO SAPIENS	RL6_HUMAN 60S ribosomal protein L6 
negative	hIP96-1	[97]		decoy	1	1.5	1.37	0.0058	66631.8	HOMO SAPIENS	UN93B_HUMAN Protein unc-93 homolog B1 
negative	hIP96-1	[98]		Q9UGL9	1	29.3	1.31	0.001	9735.9	HOMO SAPIENS	CRCT1_HUMAN Cysteine-rich C-terminal protein 1 
negative	hIP96-1	[99]		P23490	2	4.2	0.72	0.0022	25760.9	HOMO SAPIENS	LORI_HUMAN Loricrin 
negative	hIP96-1	[9]		P07858	14	39.2	5.81	4.1e-10	37822	HOMO SAPIENS	CATB_HUMAN Cathepsin B 
negative	hIP98-1	[10]		P11498	1	1	0.56	0.0032	129634.7	HOMO SAPIENS	PYC_HUMAN Pyruvate carboxylase, mitochondrial 
negative	hIP98-1	[11-1]	0	P68366	1	3.1	0	0.0081	49924.9	HOMO SAPIENS	TBA4A_HUMAN Tubulin alpha-4A chain 
negative	hIP98-1	[11-2]	0	Q9BQE3	1	3.1	0	0.0081	49895.8	HOMO SAPIENS	TBA1C_HUMAN Tubulin alpha-1C chain 
negative	hIP98-1	[11-3]	0	Q9H853	1	5.8	0	0.0081	27551.5	HOMO SAPIENS	TBA4B_HUMAN Putative tubulin-like protein alpha-4B 
negative	hIP98-1	[11-4]	0	Q9NY65	1	3.1	0	0.0081	50094	HOMO SAPIENS	TBA8_HUMAN Tubulin alpha-8 chain 
negative	hIP98-1	[11]		P68363	1	3.1	0	0.0081	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain 
negative	hIP98-1	[1]		P05166	9	17.3	4.65	8.6e-08	58216.2	HOMO SAPIENS	PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial 
negative	hIP98-1	[2]		P35527	6	18.1	5.13	2.7e-09	62064.8	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9 
negative	hIP98-1	[3-1]	2	P35908	3	8.6	3.32	1.6e-05	65433.4	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal 
negative	hIP98-1	[3-2]	0	Q7Z794	1	2.1	3.32	1.6e-05	61901.9	HOMO SAPIENS	K2C1B_HUMAN Keratin, type II cytoskeletal 1b 
negative	hIP98-1	[3]		P04264	7	14	4.01	2.4e-07	66039.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1 
negative	hIP98-1	[4]		P02768	4	5.9	3.9	1.2e-06	69367.4	HOMO SAPIENS	ALBU_HUMAN Serum albumin 
negative	hIP98-1	[5]		P05165	3	5.1	4.02	2.4e-07	80059.7	HOMO SAPIENS	PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial 
negative	hIP98-1	[6]		P08238	1	2.9	2.2	4.6e-05	83264.9	HOMO SAPIENS	HS90B_HUMAN Heat shock protein HSP 90-beta 
negative	hIP98-1	[7]		Q9HCC0	1	2.5	1.83	0.00026	61333.7	HOMO SAPIENS	MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial 
negative	hIP98-1	[8]		P06733	1	4.6	1.13	0.0027	47169.4	HOMO SAPIENS	ENOA_HUMAN Alpha-enolase 
negative	hIP98-1	[9]		Q8N290	2	17.9	0.51	0.007	22882.2	HOMO SAPIENS	CC053_HUMAN Putative uncharacterized protein C3orf53 
negative	hIP99-01	[100-1]	0	Q9BPZ2	1	5.8	0.58	0.0097	29158.4	HOMO SAPIENS	SPI2B_HUMAN Spindlin-2B 
negative	hIP99-01	[100]		Q99865	1	5.8	0.58	0.0097	29188.4	HOMO SAPIENS	SPI2A_HUMAN Spindlin-2A 
negative	hIP99-01	[101]		Q9BRS2	1	3.3	0.57	0.0082	65583.5	HOMO SAPIENS	RIOK1_HUMAN Serine/threonine-protein kinase RIO1 
negative	hIP99-01	[102]		P26640	1	1.3	0.46	0.0033	140477.2	HOMO SAPIENS	SYVC_HUMAN Valine--tRNA ligase 
negative	hIP99-01	[103]		Q16849	1	2.3	0.41	0.0084	105848.4	HOMO SAPIENS	PTPRN_HUMAN Receptor-type tyrosine-protein phosphatase-like N 
negative	hIP99-01	[104]		Q9BY77	1	4	0.33	0.0053	46089.7	HOMO SAPIENS	PDIP3_HUMAN Polymerase delta-interacting protein 3 
negative	hIP99-01	[105]		P62273	1	14.3	0.26	0.0061	6676.8	HOMO SAPIENS	RS29_HUMAN 40S ribosomal protein S29 
negative	hIP99-01	[106]		decoy	1	0.5	0.24	0.0077	282367.2	HOMO SAPIENS	CAC1A_HUMAN Voltage-dependent P/Q-type calcium channel subunit alpha-1A 
negative	hIP99-01	[107]		decoy	1	0.9	0.19	0.0057	121682.7	HOMO SAPIENS	MYO1C_HUMAN Unconventional myosin-Ic 
negative	hIP99-01	[108]		decoy	1	0.2	0.02	0.0083	504611.6	HOMO SAPIENS	LRP1_HUMAN Prolow-density lipoprotein receptor-related protein 1 
negative	hIP99-01	[10]		Q15750	12	44.8	3.42	4.9e-06	54644.6	HOMO SAPIENS	TAB1_HUMAN TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 
negative	hIP99-01	[1-1]	10	P13645	11	22.1	5.73	1.9e-09	58827.5	HOMO SAPIENS	K1C10_HUMAN Keratin, type I cytoskeletal 10 
negative	hIP99-01	[11]		P21333	10	5.7	4.51	3.2e-08	280741.3	HOMO SAPIENS	FLNA_HUMAN Filamin-A 
negative	hIP99-01	[1-2]	10	P02533	11	25.4	2.93	1.1e-05	51561.9	HOMO SAPIENS	K1C14_HUMAN Keratin, type I cytoskeletal 14 
negative	hIP99-01	[12]		P49368	14	32.5	3.14	2.8e-06	60534.5	HOMO SAPIENS	TCPG_HUMAN T-complex protein 1 subunit gamma 
negative	hIP99-01	[1-3]	7	P08779	8	14.8	1.86	0.00019	51268.3	HOMO SAPIENS	K1C16_HUMAN Keratin, type I cytoskeletal 16 
negative	hIP99-01	[13]		P98175	13	22	3.74	6e-07	103533.4	HOMO SAPIENS	RBM10_HUMAN RNA-binding protein 10 
negative	hIP99-01	[1-4]	3	Q04695	4	8.3	2.53	1.1e-05	48106.1	HOMO SAPIENS	K1C17_HUMAN Keratin, type I cytoskeletal 17 
negative	hIP99-01	[14]		Q9BQA1	9	26	4.86	1.3e-08	36724.7	HOMO SAPIENS	MEP50_HUMAN Methylosome protein 50 
negative	hIP99-01	[1-5]	3	P19012	4	7.7	1.8	0.00019	49212.1	HOMO SAPIENS	K1C15_HUMAN Keratin, type I cytoskeletal 15 
negative	hIP99-01	[15]		P78371	9	28.4	4.33	8.9e-07	57488.7	HOMO SAPIENS	TCPB_HUMAN T-complex protein 1 subunit beta 
negative	hIP99-01	[1-6, 45-3]	2	P08727	3	5.8	1.45	0.0016	44106.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19 
negative	hIP99-01	[1-6, 45-3]	2	P08727	3	5.8	1.45	0.0016	44106.3	HOMO SAPIENS	K1C19_HUMAN Keratin, type I cytoskeletal 19 
negative	hIP99-01	[16]		P50991	11	27.5	4.01	9.8e-08	57924.8	HOMO SAPIENS	TCPD_HUMAN T-complex protein 1 subunit delta 
negative	hIP99-01	[1-7]	0	Q99456	1	1.4	1.11	0.0016	53511.8	HOMO SAPIENS	K1C12_HUMAN Keratin, type I cytoskeletal 12 
negative	hIP99-01	[17]		P54105	7	41.8	4.37	5.1e-07	26215.5	HOMO SAPIENS	ICLN_HUMAN Methylosome subunit pICln 
negative	hIP99-01	[18]		Q9P2R3	8	11	4.21	4.7e-07	128400.4	HOMO SAPIENS	ANFY1_HUMAN Ankyrin repeat and FYVE domain-containing protein 1 
negative	hIP99-01	[19-1]	8	P11142	9	16.1	3.83	2e-07	70898.7	HOMO SAPIENS	HSP7C_HUMAN Heat shock cognate 71 kDa protein 
negative	hIP99-01	[19-2]	0	P34931	4	6.2	3.05	2.8e-06	70375.6	HOMO SAPIENS	HS71L_HUMAN Heat shock 70 kDa protein 1-like 
negative	hIP99-01	[19-3]	0	P17066	2	4.5	4.1	2.6e-07	71028.7	HOMO SAPIENS	HSP76_HUMAN Heat shock 70 kDa protein 6 
negative	hIP99-01	[19-4]	1	P54652	2	3.6	2.74	2.8e-06	70021.5	HOMO SAPIENS	HSP72_HUMAN Heat shock-related 70 kDa protein 2 
negative	hIP99-01	[19-5]	0	P48741	1	3.5	2.74	2.8e-06	40244.8	HOMO SAPIENS	HSP77_HUMAN Putative heat shock 70 kDa protein 7 
negative	hIP99-01	[19]		P08107	7	15.6	4.79	1.5e-08	70052.8	HOMO SAPIENS	HSP71_HUMAN Heat shock 70 kDa protein 1A/1B 
negative	hIP99-01	[1]		P35527	37	68.9	6.73	1.4e-11	62064.8	HOMO SAPIENS	K1C9_HUMAN Keratin, type I cytoskeletal 9 
negative	hIP99-01	[20-1]	1	P24534	2	9.8	5.45	3.9e-09	24763.9	HOMO SAPIENS	EF1B_HUMAN Elongation factor 1-beta 
negative	hIP99-01	[20]		P29692	7	29.5	5.19	7e-09	31122.1	HOMO SAPIENS	EF1D_HUMAN Elongation factor 1-delta 
negative	hIP99-01	[21-1]	0	Q92526	2	4.9	1.71	0.00051	57822	HOMO SAPIENS	TCPW_HUMAN T-complex protein 1 subunit zeta-2 
negative	hIP99-01	[2-1]	11	P35908	13	23.9	3.64	1.1e-05	65433.4	HOMO SAPIENS	K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal 
negative	hIP99-01	[21]		P40227	6	17.5	5.01	2.9e-08	58024.7	HOMO SAPIENS	TCPZ_HUMAN T-complex protein 1 subunit zeta 
negative	hIP99-01	[22-1]	5	Q15208	7	15.5	3.08	6.8e-06	54190.7	HOMO SAPIENS	STK38_HUMAN Serine/threonine-protein kinase 38 
negative	hIP99-01	[2-2, 35-1]	1	P04259	4	6.9	2.31	0.00022	60067.4	HOMO SAPIENS	K2C6B_HUMAN Keratin, type II cytoskeletal 6B 
negative	hIP99-01	[2-2, 35-1]	1	P04259	4	6.9	2.31	0.00022	60067.4	HOMO SAPIENS	K2C6B_HUMAN Keratin, type II cytoskeletal 6B 
negative	hIP99-01	[22]		Q9Y2H1	6	12.3	4.38	3e-07	54003.3	HOMO SAPIENS	ST38L_HUMAN Serine/threonine-protein kinase 38-like 
negative	hIP99-01	[2-3, 35-2]	1	Q7Z794	2	3.3	3.64	1.1e-05	61901.9	HOMO SAPIENS	K2C1B_HUMAN Keratin, type II cytoskeletal 1b 
negative	hIP99-01	[2-3, 35-2]	1	Q7Z794	2	3.3	3.64	1.1e-05	61901.9	HOMO SAPIENS	K2C1B_HUMAN Keratin, type II cytoskeletal 1b 
negative	hIP99-01	[23]		P26641	6	17.6	4.24	5.1e-07	50119.2	HOMO SAPIENS	EF1G_HUMAN Elongation factor 1-gamma 
negative	hIP99-01	[2-4, 35-3]	2	P19013	3	5.6	2.67	7.6e-06	57285.7	HOMO SAPIENS	K2C4_HUMAN Keratin, type II cytoskeletal 4 
negative	hIP99-01	[2-4, 35-3]	2	P19013	3	5.6	2.67	7.6e-06	57285.7	HOMO SAPIENS	K2C4_HUMAN Keratin, type II cytoskeletal 4 
negative	hIP99-01	[24]		P48643	8	24	3.54	1.1e-06	59671.6	HOMO SAPIENS	TCPE_HUMAN T-complex protein 1 subunit epsilon 
negative	hIP99-01	[2-5, 35-4]	1	P05787	2	3.7	2.67	7.6e-06	53704.7	HOMO SAPIENS	K2C8_HUMAN Keratin, type II cytoskeletal 8 
negative	hIP99-01	[2-5, 35-4]	1	P05787	2	3.7	2.67	7.6e-06	53704.7	HOMO SAPIENS	K2C8_HUMAN Keratin, type II cytoskeletal 8 
negative	hIP99-01	[25]		P55072	6	12.9	4.14	3.3e-06	89322.6	HOMO SAPIENS	TERA_HUMAN Transitional endoplasmic reticulum ATPase 
negative	hIP99-01	[2-6, 35-5]	1	P08729	2	3.8	2.67	7.6e-06	51386.1	HOMO SAPIENS	K2C7_HUMAN Keratin, type II cytoskeletal 7 
negative	hIP99-01	[2-6, 35-5]	1	P08729	2	3.8	2.67	7.6e-06	51386.1	HOMO SAPIENS	K2C7_HUMAN Keratin, type II cytoskeletal 7 
negative	hIP99-01	[26]		Q00839	4	9.1	5.53	1.2e-08	90585.2	HOMO SAPIENS	HNRPU_HUMAN Heterogeneous nuclear ribonucleoprotein U 
negative	hIP99-01	[2-7]	0	P14136	1	2.5	2.67	7.6e-06	49880.6	HOMO SAPIENS	GFAP_HUMAN Glial fibrillary acidic protein 
negative	hIP99-01	[27]		O43318	4	8.9	5.48	1.1e-09	67196.7	HOMO SAPIENS	M3K7_HUMAN Mitogen-activated protein kinase kinase kinase 7 
negative	hIP99-01	[2-8]	0	Q6KB66	1	2.4	2.67	7.6e-06	50525.7	HOMO SAPIENS	K2C80_HUMAN Keratin, type II cytoskeletal 80 
negative	hIP99-01	[28]		Q9P1Y5	6	7.4	2.96	0.00026	134750.8	HOMO SAPIENS	CAMP3_HUMAN Calmodulin-regulated spectrin-associated protein 3 
negative	hIP99-01	[29]		Q8WWY3	6	20	3.42	4.9e-07	55456.5	HOMO SAPIENS	PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31 
negative	hIP99-01	[2]		P04264	29	48.6	5.67	9e-10	66039.2	HOMO SAPIENS	K2C1_HUMAN Keratin, type II cytoskeletal 1 
negative	hIP99-01	[30]		Q14152	6	5.2	2.94	2.9e-05	166570.7	HOMO SAPIENS	EIF3A_HUMAN Eukaryotic translation initiation factor 3 subunit A 
negative	hIP99-01	[31-1]	0	Q71U36	5	14.2	3.46	2.4e-06	50136.1	HOMO SAPIENS	TBA1A_HUMAN Tubulin alpha-1A chain 
negative	hIP99-01	[31-2]	0	Q9BQE3	5	14.3	3.46	2.4e-06	49895.8	HOMO SAPIENS	TBA1C_HUMAN Tubulin alpha-1C chain 
negative	hIP99-01	[31-3]	0	Q13748	4	10.9	2.45	7.9e-05	49960	HOMO SAPIENS	TBA3C_HUMAN Tubulin alpha-3C/D chain 
negative	hIP99-01	[31-4]	0	P68366	3	8.7	2.45	7.9e-05	49924.9	HOMO SAPIENS	TBA4A_HUMAN Tubulin alpha-4A chain 
negative	hIP99-01	[31-5]	0	Q9NY65	3	8.7	2.45	7.9e-05	50094	HOMO SAPIENS	TBA8_HUMAN Tubulin alpha-8 chain 
negative	hIP99-01	[31-6]	0	Q6PEY2	2	6.2	1.89	7.9e-05	49859	HOMO SAPIENS	TBA3E_HUMAN Tubulin alpha-3E chain 
negative	hIP99-01	[31]		P68363	5	14.2	3.46	2.4e-06	50152.1	HOMO SAPIENS	TBA1B_HUMAN Tubulin alpha-1B chain 
negative	hIP99-01	[32]		Q9NYJ8	3	6.9	5.48	4.7e-09	76494.8	HOMO SAPIENS	TAB2_HUMAN TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 
negative	hIP99-01	[33-1]	0	Q5VTE0	5	15.6	3.57	6.2e-07	50185.5	HOMO SAPIENS	EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 
negative	hIP99-01	[33-2]	0	Q05639	2	4.3	2.65	7.8e-05	50470.6	HOMO SAPIENS	EF1A2_HUMAN Elongation factor 1-alpha 2 
negative	hIP99-01	[33]		P68104	5	15.6	3.57	6.2e-07	50141.3	HOMO SAPIENS	EF1A1_HUMAN Elongation factor 1-alpha 1 
negative	hIP99-01	[34]		P55884	2	3.3	5.78	3.6e-09	92482.4	HOMO SAPIENS	EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B 
negative	hIP99-01	[35-10]	1	Q01546	2	2.5	0.43	0.0026	65841.3	HOMO SAPIENS	K22O_HUMAN Keratin, type II cytoskeletal 2 oral 
negative	hIP99-01	[35-6]	0	P02538	3	5.1	1.56	0.00052	60045.4	HOMO SAPIENS	K2C6A_HUMAN Keratin, type II cytoskeletal 6A 
negative	hIP99-01	[35-7]	0	P48668	3	5.1	1.56	0.00052	60025.4	HOMO SAPIENS	K2C6C_HUMAN Keratin, type II cytoskeletal 6C 
negative	hIP99-01	[35-8]	1	Q5XKE5	3	5.2	0.43	0.0026	57836.1	HOMO SAPIENS	K2C79_HUMAN Keratin, type II cytoskeletal 79 
negative	hIP99-01	[35-9]	1	P12035	2	2.5	0.43	0.0026	64417.5	HOMO SAPIENS	K2C3_HUMAN Keratin, type II cytoskeletal 3 
negative	hIP99-01	[35]		P13647	7	12.5	1.61	0.00038	62378.9	HOMO SAPIENS	K2C5_HUMAN Keratin, type II cytoskeletal 5 
negative	hIP99-01	[36]		Q9BUA3	5	29.7	2.19	0.00013	41037.1	HOMO SAPIENS	CK084_HUMAN Uncharacterized protein C11orf84 
negative	hIP99-01	[37]		P38646	4	7.5	2.41	2.5e-05	73681.1	HOMO SAPIENS	GRP75_HUMAN Stress-70 protein, mitochondrial 
negative	hIP99-01	[38-1]	1	Q16576	2	5.2	3.49	4.4e-07	47820.5	HOMO SAPIENS	RBBP7_HUMAN Histone-binding protein RBBP7 
negative	hIP99-01	[38]		Q09028	2	5.4	4.36	1.5e-06	47656.1	HOMO SAPIENS	RBBP4_HUMAN Histone-binding protein RBBP4 
negative	hIP99-01	[39]		P25398	2	25	3.46	5.5e-06	14515.1	HOMO SAPIENS	RS12_HUMAN 40S ribosomal protein S12 
negative	hIP99-01	[3]		P23588	25	52.4	5.09	1.5e-08	69151.7	HOMO SAPIENS	IF4B_HUMAN Eukaryotic translation initiation factor 4B 
negative	hIP99-01	[40]		Q9Y657	5	27.1	1.5	0.002	29600.8	HOMO SAPIENS	SPIN1_HUMAN Spindlin-1 
negative	hIP99-01	[4-1]	0	P35813	3	8.1	3.16	7.2e-06	42448.1	HOMO SAPIENS	PPM1A_HUMAN Protein phosphatase 1A 
negative	hIP99-01	[41-1]	0	P42025	1	2.7	0.63	0.0036	42293.8	HOMO SAPIENS	ACTY_HUMAN Beta-centractin 
negative	hIP99-01	[41]		P61163	3	12.8	2.77	1.7e-05	42614.1	HOMO SAPIENS	ACTZ_HUMAN Alpha-centractin 
negative	hIP99-01	[42]		Q15393	4	3.9	2.14	3.5e-05	135578.5	HOMO SAPIENS	SF3B3_HUMAN Splicing factor 3B subunit 3 
negative	hIP99-01	[43]		O15371	4	13.5	2.31	2e-05	63973.3	HOMO SAPIENS	EIF3D_HUMAN Eukaryotic translation initiation factor 3 subunit D 
negative	hIP99-01	[44]		Q13464	3	2.4	2.56	7.5e-05	158176	HOMO SAPIENS	ROCK1_HUMAN Rho-associated protein kinase 1 
negative	hIP99-01	[45-1]	0	Q7Z3Y8	3	3.9	1.81	0.00024	49822.8	HOMO SAPIENS	K1C27_HUMAN Keratin, type I cytoskeletal 27 
negative	hIP99-01	[45-2]	0	Q7Z3Z0	3	4	1.81	0.00024	49318.3	HOMO SAPIENS	K1C25_HUMAN Keratin, type I cytoskeletal 25 
negative	hIP99-01	[45-4]	0	Q7Z3Y9	2	1.9	1.61	0.00082	51911.1	HOMO SAPIENS	K1C26_HUMAN Keratin, type I cytoskeletal 26 
negative	hIP99-01	[45-5]	1	P13646	2	4.1	1.58	0.00019	49588.6	HOMO SAPIENS	K1C13_HUMAN Keratin, type I cytoskeletal 13 
negative	hIP99-01	[45]		Q7Z3Y7	4	5.4	1.81	0.00024	50567.8	HOMO SAPIENS	K1C28_HUMAN Keratin, type I cytoskeletal 28 
negative	hIP99-01	[46]		P62314	1	16.8	5.36	4.5e-09	13281.7	HOMO SAPIENS	SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1 
negative	hIP99-01	[47]		Q01804	2	4.1	2.97	6.3e-06	123917.4	HOMO SAPIENS	OTUD4_HUMAN OTU domain-containing protein 4 
negative	hIP99-01	[48]		P15880	3	11.3	1.93	2.4e-05	31324.7	HOMO SAPIENS	RS2_HUMAN 40S ribosomal protein S2 
negative	hIP99-01	[49]		P62263	3	22.5	1.84	5.1e-05	16272.9	HOMO SAPIENS	RS14_HUMAN 40S ribosomal protein S14 
negative	hIP99-01	[4]		O75688	19	48.6	4.45	3.7e-07	52643.1	HOMO SAPIENS	PPM1B_HUMAN Protein phosphatase 1B 
negative	hIP99-01	[50]		Q8N5C8	3	8.4	1.67	0.00083	78683.6	HOMO SAPIENS	TAB3_HUMAN TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 
negative	hIP99-01	[51]		P06576	2	5.1	2.08	1e-04	56560.4	HOMO SAPIENS	ATPB_HUMAN ATP synthase subunit beta, mitochondrial 
negative	hIP99-01	[52]		Q9H3K6	2	31.4	2.05	0.00043	10116.6	HOMO SAPIENS	BOLA2_HUMAN BolA-like protein 2 
negative	hIP99-01	[53]		Q9Y262	3	8.2	1.65	0.00027	66727.6	HOMO SAPIENS	EIF3L_HUMAN Eukaryotic translation initiation factor 3 subunit L 
negative	hIP99-01	[54]		Q9NQ92	1	14.1	3.81	2.6e-06	20066.6	HOMO SAPIENS	COPR5_HUMAN Cooperator of PRMT5 
negative	hIP99-01	[55]		P05141	1	7.7	3.73	1.6e-05	32852.5	HOMO SAPIENS	ADT2_HUMAN ADP/ATP translocase 2 
negative	hIP99-01	[56]		O15372	1	5.4	3.7	3.1e-07	39930.7	HOMO SAPIENS	EIF3H_HUMAN Eukaryotic translation initiation factor 3 subunit H 
negative	hIP99-01	[57]		Q7Z353	2	5.8	2.45	2.3e-05	77206.4	HOMO SAPIENS	HDX_HUMAN Highly divergent homeobox 
